Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
695-09-5146,Galle,Galle,Member,Female,Grocery & Snacks,29637,3,4445.55,93356.55,2/23/2019,8:00:00 PM,Mobile Payment,88911,4.761904762,4445.55,6.4
155-45-3814,Kandy,Kandy,Member,Female,Mobile & Accessories,26565,8,10626,223146,3/19/2019,3:29:00 PM,Mobile Payment,212520,4.761904762,10626,4.7
794-32-2436,Galle,Galle,Member,Male,Mobile & Accessories,16701,2,1670.1,35072.1,3/27/2019,3:08:00 PM,Mobile Payment,33402,4.761904762,1670.1,6
131-15-8856,Kandy,Kandy,Member,Female,Grocery & Snacks,21756,8,8702.4,182750.4,3/30/2019,7:26:00 PM,Credit Card,174048,4.761904762,8702.4,4
273-84-2164,Kandy,Kandy,Member,Male,Mobile & Accessories,3615,5,903.75,18978.75,2/16/2019,3:53:00 PM,Mobile Payment,18075,4.761904762,903.75,5.5
706-36-6154,Colombo,Colombo,Member,Male,Household Essentials,5808,9,2613.6,54885.6,1/18/2019,6:43:00 PM,Mobile Payment,52272,4.761904762,2613.6,8.7
778-89-7974,Kandy,Kandy,Normal,Male,Ayurvedic & Personal Care,21063,6,6318.9,132696.9,3/30/2019,2:58:00 PM,Cash,126378,4.761904762,6318.9,7.4
574-31-8277,Galle,Galle,Member,Male,Apparel & Footwear,10089,1,504.45,10593.45,3/20/2019,7:55:00 PM,Cash,10089,4.761904762,504.45,5.6
859-71-0933,Kandy,Kandy,Member,Female,Travel Packs & Gear,4647,2,464.7,9758.7,1/16/2019,3:10:00 PM,Cash,9294,4.761904762,464.7,6.3
740-11-5257,Kandy,Kandy,Normal,Male,Mobile & Accessories,7422,10,3711,77931,2/24/2019,4:44:00 PM,Cash,74220,4.761904762,3711,7.1
369-82-2676,Galle,Galle,Normal,Male,Mobile & Accessories,22698,5,5674.5,119164.5,1/15/2019,6:22:00 PM,Mobile Payment,113490,4.761904762,5674.5,7.8
563-47-4072,Galle,Galle,Normal,Female,Ayurvedic & Personal Care,16743,6,5022.9,105480.9,1/22/2019,11:52:00 AM,Cash,100458,4.761904762,5022.9,9.9
742-04-5161,Colombo,Colombo,Member,Male,Household Essentials,21834,10,10917,229257,2/3/2019,5:24:00 PM,Cash,218340,4.761904762,10917,7.3
149-15-7606,Galle,Galle,Member,Male,Travel Packs & Gear,11196,9,5038.2,105802.2,3/6/2019,3:31:00 PM,Mobile Payment,100764,4.761904762,5038.2,5.1
133-77-3154,Galle,Galle,Member,Male,Apparel & Footwear,18054,4,3610.8,75826.8,2/16/2019,6:04:00 PM,Credit Card,72216,4.761904762,3610.8,9.4
169-52-4504,Colombo,Colombo,Normal,Female,Mobile & Accessories,4707,3,706.05,14827.05,3/14/2019,2:13:00 PM,Credit Card,14121,4.761904762,706.05,5.8
250-81-7186,Kandy,Kandy,Normal,Female,Mobile & Accessories,29907,1,1495.35,31402.35,2/27/2019,10:23:00 AM,Credit Card,29907,4.761904762,1495.35,8
562-12-5430,Colombo,Colombo,Member,Female,Apparel & Footwear,26445,3,3966.75,83301.75,1/18/2019,10:11:00 AM,Mobile Payment,79335,4.761904762,3966.75,7.9
816-72-8853,Colombo,Colombo,Member,Female,Travel Packs & Gear,8379,5,2094.75,43989.75,1/29/2019,3:48:00 PM,Cash,41895,4.761904762,2094.75,5.9
491-38-3499,Colombo,Colombo,Member,Male,Apparel & Footwear,16635,1,831.75,17466.75,2/26/2019,5:46:00 PM,Credit Card,16635,4.761904762,831.75,4.9
322-02-2271,Galle,Galle,Normal,Female,Travel Packs & Gear,12891,3,1933.65,40606.65,2/3/2019,11:46:00 AM,Cash,38673,4.761904762,1933.65,9.3
842-29-4695,Kandy,Kandy,Member,Male,Travel Packs & Gear,5142,7,1799.7,37793.7,1/16/2019,12:07:00 PM,Credit Card,35994,4.761904762,1799.7,7.9
725-67-2480,Galle,Galle,Member,Female,Apparel & Footwear,17625,6,5287.5,111037.5,3/24/2019,6:14:00 PM,Credit Card,105750,4.761904762,5287.5,5.9
641-51-2661,Kandy,Kandy,Member,Female,Grocery & Snacks,26130,10,13065,274365,2/12/2019,2:45:00 PM,Credit Card,261300,4.761904762,13065,9.9
714-02-3114,Kandy,Kandy,Normal,Female,Travel Packs & Gear,29640,2,2964,62244,2/21/2019,11:39:00 AM,Cash,59280,4.761904762,2964,7.7
518-17-2983,Colombo,Colombo,Normal,Female,Apparel & Footwear,14589,4,2917.8,61273.8,2/4/2019,3:44:00 PM,Mobile Payment,58356,4.761904762,2917.8,7.6
779-42-2410,Galle,Galle,Member,Male,Grocery & Snacks,17322,3,2598.3,54564.3,2/20/2019,1:06:00 PM,Mobile Payment,51966,4.761904762,2598.3,7.7
190-14-3147,Galle,Galle,Normal,Female,Ayurvedic & Personal Care,5391,4,1078.2,22642.2,2/23/2019,8:43:00 PM,Mobile Payment,21564,4.761904762,1078.2,6.4
408-66-6712,Kandy,Kandy,Member,Female,Ayurvedic & Personal Care,14313,6,4293.9,90171.9,2/16/2019,2:19:00 PM,Mobile Payment,85878,4.761904762,4293.9,4.4
679-22-6530,Galle,Galle,Normal,Female,Travel Packs & Gear,12186,2,1218.6,25590.6,1/17/2019,10:01:00 AM,Credit Card,24372,4.761904762,1218.6,4.1
588-47-8641,Colombo,Colombo,Member,Male,Apparel & Footwear,16812,10,8406,176526,1/14/2019,7:30:00 PM,Mobile Payment,168120,4.761904762,8406,4.4
642-61-4706,Galle,Galle,Member,Male,Grocery & Snacks,28020,2,2802,58842,3/30/2019,4:34:00 PM,Cash,56040,4.761904762,2802,5.5
576-31-4774,Galle,Galle,Normal,Female,Ayurvedic & Personal Care,22023,3,3303.45,69372.45,3/2/2019,1:10:00 PM,Mobile Payment,66069,4.761904762,3303.45,4
556-41-6224,Kandy,Kandy,Normal,Male,Ayurvedic & Personal Care,10092,8,4036.8,84772.8,2/15/2019,5:10:00 PM,Credit Card,80736,4.761904762,4036.8,9.3
811-03-8790,Colombo,Colombo,Normal,Female,Mobile & Accessories,13644,10,6822,143262,3/1/2019,10:22:00 AM,Credit Card,136440,4.761904762,6822,4.8
242-11-3142,Galle,Galle,Member,Male,Apparel & Footwear,25131,2,2513.1,52775.1,2/24/2019,7:57:00 PM,Cash,50262,4.761904762,2513.1,4.6
752-23-3760,Galle,Galle,Member,Female,Travel Packs & Gear,19224,7,6728.4,141296.4,2/19/2019,7:29:00 PM,Credit Card,134568,4.761904762,6728.4,7.3
274-05-5470,Colombo,Colombo,Member,Female,Grocery & Snacks,22041,4,4408.2,92572.2,2/23/2019,6:30:00 PM,Cash,88164,4.761904762,4408.2,6
648-94-3045,Kandy,Kandy,Normal,Male,Ayurvedic & Personal Care,17685,10,8842.5,185692.5,2/7/2019,2:27:00 PM,Mobile Payment,176850,4.761904762,8842.5,8.1
130-67-4723,Colombo,Colombo,Member,Male,Grocery & Snacks,14550,6,4365,91665,1/11/2019,1:57:00 PM,Mobile Payment,87300,4.761904762,4365,9.4
528-87-5606,Galle,Galle,Member,Female,Mobile & Accessories,11844,1,592.2,12436.2,2/12/2019,7:43:00 PM,Cash,11844,4.761904762,592.2,6.5
320-85-2052,Galle,Galle,Normal,Female,Travel Packs & Gear,10443,1,522.15,10965.15,1/14/2019,10:11:00 AM,Credit Card,10443,4.761904762,522.15,7
370-96-0655,Kandy,Kandy,Normal,Female,Apparel & Footwear,14796,6,4438.8,93214.8,1/9/2019,1:46:00 PM,Mobile Payment,88776,4.761904762,4438.8,7.1
105-10-6182,Colombo,Colombo,Member,Male,Apparel & Footwear,6444,2,644.4,13532.4,2/27/2019,12:22:00 PM,Mobile Payment,12888,4.761904762,644.4,6.6
510-79-0415,Galle,Galle,Member,Female,Travel Packs & Gear,6924,6,2077.2,43621.2,1/24/2019,7:20:00 PM,Mobile Payment,41544,4.761904762,2077.2,4.9
241-96-5076,Galle,Galle,Member,Female,Household Essentials,14730,2,1473,30933,1/8/2019,12:58:00 PM,Credit Card,29460,4.761904762,1473,6.4
767-97-4650,Galle,Galle,Member,Female,Travel Packs & Gear,19449,2,1944.9,40842.9,1/8/2019,11:59:00 AM,Credit Card,38898,4.761904762,1944.9,8
648-83-1321,Colombo,Colombo,Member,Male,Household Essentials,19068,10,9534,200214,1/16/2019,5:59:00 PM,Cash,190680,4.761904762,9534,4.3
173-57-2300,Kandy,Kandy,Member,Male,Travel Packs & Gear,21864,2,2186.4,45914.4,3/13/2019,12:51:00 PM,Cash,43728,4.761904762,2186.4,6.1
305-03-2383,Colombo,Colombo,Normal,Female,Grocery & Snacks,20130,3,3019.5,63409.5,2/15/2019,10:36:00 AM,Cash,60390,4.761904762,3019.5,7.5
394-55-6384,Kandy,Kandy,Member,Female,Travel Packs & Gear,21057,9,9475.65,198988.65,1/25/2019,1:38:00 PM,Cash,189513,4.761904762,9475.65,6.7
266-20-6657,Kandy,Kandy,Member,Male,Grocery & Snacks,16512,7,5779.2,121363.2,3/12/2019,7:39:00 PM,Mobile Payment,115584,4.761904762,5779.2,5.2
689-05-1884,Colombo,Colombo,Member,Male,Ayurvedic & Personal Care,14589,10,7294.5,153184.5,3/4/2019,12:44:00 PM,Cash,145890,4.761904762,7294.5,8.8
196-01-2849,Kandy,Kandy,Member,Female,Apparel & Footwear,22014,7,7704.9,161802.9,2/10/2019,1:56:00 PM,Cash,154098,4.761904762,7704.9,9.5
372-62-5264,Kandy,Kandy,Normal,Female,Grocery & Snacks,15780,9,7101,149121,1/16/2019,2:42:00 PM,Cash,142020,4.761904762,7101,7.6
800-09-8606,Colombo,Colombo,Member,Female,Household Essentials,26211,5,6552.75,137607.75,1/29/2019,7:45:00 PM,Cash,131055,4.761904762,6552.75,6.6
182-52-7000,Colombo,Colombo,Member,Female,Travel Packs & Gear,8112,4,1622.4,34070.4,1/1/2019,8:26:00 PM,Mobile Payment,32448,4.761904762,1622.4,6.9
826-58-8051,Galle,Galle,Normal,Male,Household Essentials,18657,4,3731.4,78359.4,1/6/2019,7:46:00 PM,Mobile Payment,74628,4.761904762,3731.4,4.3
868-06-0466,Colombo,Colombo,Member,Male,Mobile & Accessories,20874,9,9393.3,197259.3,2/19/2019,7:38:00 PM,Credit Card,187866,4.761904762,9393.3,7.8
751-41-9720,Kandy,Kandy,Normal,Male,Household Essentials,29250,10,14625,307125,1/12/2019,4:18:00 PM,Mobile Payment,292500,4.761904762,14625,8
626-43-7888,Kandy,Kandy,Normal,Female,Apparel & Footwear,18123,8,7249.2,152233.2,2/7/2019,12:23:00 PM,Mobile Payment,144984,4.761904762,7249.2,9.6
176-64-7711,Galle,Galle,Normal,Male,Grocery & Snacks,9696,3,1454.4,30542.4,3/27/2019,7:11:00 PM,Credit Card,29088,4.761904762,1454.4,4.3
191-29-0321,Galle,Galle,Member,Female,Apparel & Footwear,5931,10,2965.5,62275.5,2/27/2019,6:57:00 PM,Credit Card,59310,4.761904762,2965.5,5
729-06-2010,Galle,Galle,Member,Male,Ayurvedic & Personal Care,24141,9,10863.45,228132.45,1/6/2019,11:18:00 AM,Cash,217269,4.761904762,10863.45,9.2
640-48-5028,Galle,Galle,Member,Female,Household Essentials,26517,9,11932.65,250585.65,3/2/2019,12:40:00 PM,Cash,238653,4.761904762,11932.65,6.3
186-79-9562,Galle,Galle,Normal,Male,Ayurvedic & Personal Care,21531,7,7535.85,158252.85,3/29/2019,2:06:00 PM,Cash,150717,4.761904762,7535.85,8.9
834-45-5519,Galle,Galle,Normal,Female,Mobile & Accessories,12900,4,2580,54180,1/31/2019,8:48:00 PM,Mobile Payment,51600,4.761904762,2580,7.6
162-65-8559,Kandy,Kandy,Member,Male,Grocery & Snacks,20694,1,1034.7,21728.7,1/21/2019,8:13:00 PM,Cash,20694,4.761904762,1034.7,4.8
760-27-5490,Kandy,Kandy,Normal,Male,Apparel & Footwear,4686,8,1874.4,39362.4,1/20/2019,8:37:00 PM,Mobile Payment,37488,4.761904762,1874.4,9.1
445-30-9252,Colombo,Colombo,Normal,Male,Travel Packs & Gear,7710,3,1156.5,24286.5,1/17/2019,5:59:00 PM,Mobile Payment,23130,4.761904762,1156.5,6.1
786-94-2700,Colombo,Colombo,Member,Male,Grocery & Snacks,24186,6,7255.8,152371.8,2/28/2019,8:18:00 PM,Cash,145116,4.761904762,7255.8,9.1
728-88-7867,Kandy,Kandy,Member,Female,Household Essentials,22659,4,4531.8,95167.8,3/19/2019,3:52:00 PM,Mobile Payment,90636,4.761904762,4531.8,8.3
183-21-3799,Kandy,Kandy,Normal,Female,Mobile & Accessories,23289,9,10480.05,220081.05,2/19/2019,3:14:00 PM,Mobile Payment,209601,4.761904762,10480.05,7.2
268-20-3585,Kandy,Kandy,Normal,Female,Ayurvedic & Personal Care,4155,9,1869.75,39264.75,2/4/2019,12:50:00 PM,Mobile Payment,37395,4.761904762,1869.75,6
735-32-9839,Kandy,Kandy,Member,Male,Apparel & Footwear,29610,8,11844,248724,1/31/2019,10:36:00 AM,Mobile Payment,236880,4.761904762,11844,8.5
258-92-7466,Colombo,Colombo,Normal,Female,Ayurvedic & Personal Care,10704,5,2676,56196,2/6/2019,6:33:00 PM,Credit Card,53520,4.761904762,2676,6.6
857-16-3520,Colombo,Colombo,Member,Female,Apparel & Footwear,21438,7,7503.3,157569.3,3/28/2019,4:06:00 PM,Mobile Payment,150066,4.761904762,7503.3,4.5
482-17-1179,Colombo,Colombo,Member,Male,Mobile & Accessories,3582,3,537.3,11283.3,1/19/2019,12:47:00 PM,Credit Card,10746,4.761904762,537.3,8.1
788-21-5741,Colombo,Colombo,Normal,Male,Apparel & Footwear,13614,3,2042.1,42884.1,2/17/2019,1:34:00 PM,Credit Card,40842,4.761904762,2042.1,7.2
821-14-9046,Galle,Galle,Member,Female,Apparel & Footwear,5244,6,1573.2,33037.2,1/18/2019,3:04:00 PM,Credit Card,31464,4.761904762,1573.2,6.1
418-05-0656,Galle,Galle,Normal,Female,Apparel & Footwear,7668,7,2683.8,56359.8,2/2/2019,8:42:00 PM,Cash,53676,4.761904762,2683.8,7.1
678-79-0726,Kandy,Kandy,Member,Female,Travel Packs & Gear,27189,9,12235.05,256936.05,1/18/2019,3:28:00 PM,Cash,244701,4.761904762,12235.05,5.1
776-68-1096,Galle,Galle,Normal,Male,Household Essentials,13236,3,1985.4,41693.4,3/18/2019,1:45:00 PM,Credit Card,39708,4.761904762,1985.4,7.9
592-46-1692,Kandy,Kandy,Member,Female,Grocery & Snacks,11031,7,3860.85,81077.85,1/11/2019,8:10:00 PM,Cash,77217,4.761904762,3860.85,7.4
434-35-9162,Galle,Galle,Member,Male,Grocery & Snacks,7002,4,1400.4,29408.4,2/4/2019,6:53:00 PM,Mobile Payment,28008,4.761904762,1400.4,7.4
149-14-0304,Kandy,Kandy,Member,Female,Ayurvedic & Personal Care,8550,8,3420,71820,2/6/2019,2:24:00 PM,Cash,68400,4.761904762,3420,6.6
442-44-6497,Kandy,Kandy,Member,Male,Household Essentials,16671,3,2500.65,52513.65,1/8/2019,11:42:00 AM,Credit Card,50013,4.761904762,2500.65,5.9
174-64-0215,Galle,Galle,Normal,Male,Travel Packs & Gear,20922,10,10461,219681,3/5/2019,5:49:00 PM,Credit Card,209220,4.761904762,10461,8.9
210-74-9613,Kandy,Kandy,Normal,Male,Apparel & Footwear,29178,4,5835.6,122547.6,3/16/2019,3:33:00 PM,Mobile Payment,116712,4.761904762,5835.6,6.8
299-29-0180,Galle,Galle,Member,Female,Household Essentials,15654,7,5478.9,115056.9,3/9/2019,10:54:00 AM,Cash,109578,4.761904762,5478.9,9.3
247-11-2470,Colombo,Colombo,Member,Female,Apparel & Footwear,6696,4,1339.2,28123.2,3/1/2019,4:23:00 PM,Credit Card,26784,4.761904762,1339.2,4.4
635-28-5728,Colombo,Colombo,Normal,Male,Ayurvedic & Personal Care,16800,3,2520,52920,2/28/2019,7:33:00 PM,Mobile Payment,50400,4.761904762,2520,4.8
756-49-0168,Colombo,Colombo,Member,Male,Apparel & Footwear,5910,1,295.5,6205.5,2/8/2019,11:39:00 AM,Mobile Payment,5910,4.761904762,295.5,9.5
438-23-1242,Galle,Galle,Normal,Male,Mobile & Accessories,22764,7,7967.4,167315.4,1/24/2019,10:38:00 AM,Mobile Payment,159348,4.761904762,7967.4,8.9
238-45-6950,Galle,Galle,Member,Male,Grocery & Snacks,16116,1,805.8,16921.8,3/1/2019,8:03:00 PM,Mobile Payment,16116,4.761904762,805.8,6.4
607-65-2441,Kandy,Kandy,Member,Male,Ayurvedic & Personal Care,24585,10,12292.5,258142.5,3/10/2019,12:39:00 PM,Credit Card,245850,4.761904762,12292.5,6
386-27-7606,Kandy,Kandy,Member,Female,Household Essentials,24360,7,8526,179046,3/23/2019,3:59:00 PM,Credit Card,170520,4.761904762,8526,8.1
137-63-5492,Kandy,Kandy,Normal,Male,Mobile & Accessories,17628,10,8814,185094,1/29/2019,2:26:00 PM,Mobile Payment,176280,4.761904762,8814,9
197-77-7132,Galle,Galle,Member,Male,Mobile & Accessories,27468,8,10987.2,230731.2,1/12/2019,6:22:00 PM,Mobile Payment,219744,4.761904762,10987.2,6
805-86-0265,Colombo,Colombo,Normal,Male,Household Essentials,28188,9,12684.6,266376.6,3/20/2019,11:32:00 AM,Cash,253692,4.761904762,12684.6,9.8
733-29-1227,Kandy,Kandy,Normal,Male,Household Essentials,16683,7,5839.05,122620.05,3/23/2019,12:41:00 PM,Cash,116781,4.761904762,5839.05,8.5
451-73-2711,Kandy,Kandy,Normal,Male,Grocery & Snacks,25449,1,1272.45,26721.45,1/14/2019,3:20:00 PM,Mobile Payment,25449,4.761904762,1272.45,8.8
373-14-0504,Colombo,Colombo,Member,Female,Travel Packs & Gear,21489,2,2148.9,45126.9,2/12/2019,2:33:00 PM,Mobile Payment,42978,4.761904762,2148.9,8.8
546-80-2899,Colombo,Colombo,Member,Male,Household Essentials,11307,2,1130.7,23744.7,2/20/2019,3:29:00 PM,Mobile Payment,22614,4.761904762,1130.7,9.5
345-68-9016,Kandy,Kandy,Member,Female,Travel Packs & Gear,9501,8,3800.4,79808.4,1/2/2019,4:19:00 PM,Credit Card,76008,4.761904762,3800.4,5.6
390-17-5806,Kandy,Kandy,Member,Female,Grocery & Snacks,11526,1,576.3,12102.3,2/2/2019,4:33:00 PM,Cash,11526,4.761904762,576.3,8.6
457-13-1708,Galle,Galle,Member,Male,Apparel & Footwear,19569,10,9784.5,205474.5,1/8/2019,7:07:00 PM,Credit Card,195690,4.761904762,9784.5,5.2
664-14-2882,Kandy,Kandy,Member,Female,Household Essentials,3159,5,789.75,16584.75,1/30/2019,2:43:00 PM,Credit Card,15795,4.761904762,789.75,5.8
487-79-6868,Galle,Galle,Member,Female,Household Essentials,3687,9,1659.15,34842.15,3/26/2019,7:28:00 PM,Credit Card,33183,4.761904762,1659.15,8
314-23-4520,Kandy,Kandy,Member,Male,Ayurvedic & Personal Care,24369,7,8529.15,179112.15,1/15/2019,8:44:00 PM,Cash,170583,4.761904762,8529.15,9
210-30-7976,Galle,Galle,Member,Female,Apparel & Footwear,6696,4,1339.2,28123.2,3/14/2019,11:16:00 AM,Mobile Payment,26784,4.761904762,1339.2,4.1
585-86-8361,Colombo,Colombo,Normal,Female,Grocery & Snacks,8184,5,2046,42966,2/3/2019,10:31:00 AM,Credit Card,40920,4.761904762,2046,8.6
807-14-7833,Colombo,Colombo,Member,Female,Mobile & Accessories,5226,10,2613,54873,2/22/2019,12:30:00 PM,Mobile Payment,52260,4.761904762,2613,7
775-72-1988,Galle,Galle,Normal,Male,Household Essentials,21984,5,5496,115416,1/24/2019,3:05:00 PM,Mobile Payment,109920,4.761904762,5496,8.4
288-38-3758,Kandy,Kandy,Member,Female,Apparel & Footwear,25461,3,3819.15,80202.15,1/25/2019,6:30:00 PM,Mobile Payment,76383,4.761904762,3819.15,7.4
652-43-6591,Colombo,Colombo,Normal,Female,Apparel & Footwear,29187,8,11674.8,245170.8,3/9/2019,1:18:00 PM,Credit Card,233496,4.761904762,11674.8,6.2
785-96-0615,Galle,Galle,Member,Female,Mobile & Accessories,10722,8,4288.8,90064.8,2/17/2019,3:28:00 PM,Mobile Payment,85776,4.761904762,4288.8,4.9
406-46-7107,Colombo,Colombo,Normal,Female,Household Essentials,28956,6,8686.8,182422.8,1/11/2019,11:52:00 AM,Cash,173736,4.761904762,8686.8,4.5
250-17-5703,Colombo,Colombo,Member,Male,Grocery & Snacks,5655,10,2827.5,59377.5,2/27/2019,6:24:00 PM,Mobile Payment,56550,4.761904762,2827.5,5.6
156-95-3964,Colombo,Colombo,Normal,Female,Grocery & Snacks,16617,4,3323.4,69791.4,3/25/2019,3:19:00 PM,Mobile Payment,66468,4.761904762,3323.4,8
842-40-8179,Galle,Galle,Member,Female,Grocery & Snacks,23160,10,11580,243180,2/11/2019,10:38:00 AM,Credit Card,231600,4.761904762,11580,5.6
525-09-8450,Galle,Galle,Normal,Male,Mobile & Accessories,21639,10,10819.5,227209.5,1/31/2019,3:12:00 PM,Credit Card,216390,4.761904762,10819.5,4.2
410-67-1709,Colombo,Colombo,Member,Female,Apparel & Footwear,19164,8,7665.6,160977.6,1/20/2019,5:48:00 PM,Mobile Payment,153312,4.761904762,7665.6,9.9
587-73-4862,Colombo,Colombo,Member,Female,Ayurvedic & Personal Care,3207,5,801.75,16836.75,3/26/2019,11:07:00 AM,Mobile Payment,16035,4.761904762,801.75,7.6
787-87-2010,Colombo,Colombo,Member,Male,Ayurvedic & Personal Care,16650,4,3330,69930,1/20/2019,3:48:00 PM,Credit Card,66600,4.761904762,3330,6.6
593-14-4239,Galle,Galle,Normal,Female,Household Essentials,28638,8,11455.2,240559.2,3/5/2019,7:40:00 PM,Mobile Payment,229104,4.761904762,11455.2,4.7
801-88-0346,Kandy,Kandy,Normal,Female,Apparel & Footwear,22818,3,3422.7,71876.7,1/5/2019,8:30:00 PM,Credit Card,68454,4.761904762,3422.7,9.8
388-76-2555,Galle,Galle,Normal,Male,Travel Packs & Gear,4107,6,1232.1,25874.1,2/13/2019,1:59:00 PM,Cash,24642,4.761904762,1232.1,6.3
711-31-1234,Galle,Galle,Normal,Female,Mobile & Accessories,28692,4,5738.4,120506.4,3/16/2019,6:51:00 PM,Cash,114768,4.761904762,5738.4,7.9
886-54-6089,Colombo,Colombo,Normal,Female,Household Essentials,3429,6,1028.7,21602.7,1/15/2019,5:24:00 PM,Cash,20574,4.761904762,1028.7,7.7
707-32-7409,Galle,Galle,Member,Female,Travel Packs & Gear,28662,4,5732.4,120380.4,2/26/2019,11:58:00 AM,Mobile Payment,114648,4.761904762,5732.4,4.5
759-98-4285,Kandy,Kandy,Member,Female,Ayurvedic & Personal Care,25761,7,9016.35,189343.35,2/27/2019,7:01:00 PM,Credit Card,180327,4.761904762,9016.35,8
201-63-8275,Kandy,Kandy,Member,Female,Travel Packs & Gear,20397,7,7138.95,149917.95,2/17/2019,4:50:00 PM,Mobile Payment,142779,4.761904762,7138.95,5.7
471-06-8611,Kandy,Kandy,Normal,Female,Grocery & Snacks,15726,1,786.3,16512.3,2/6/2019,10:22:00 AM,Credit Card,15726,4.761904762,786.3,6.3
200-16-5952,Kandy,Kandy,Member,Male,Grocery & Snacks,19695,2,1969.5,41359.5,1/17/2019,4:46:00 PM,Cash,39390,4.761904762,1969.5,6
120-54-2248,Galle,Galle,Normal,Female,Grocery & Snacks,8658,5,2164.5,45454.5,1/22/2019,6:08:00 PM,Credit Card,43290,4.761904762,2164.5,8
102-77-2261,Kandy,Kandy,Member,Male,Ayurvedic & Personal Care,19593,7,6857.55,144008.55,3/5/2019,6:02:00 PM,Credit Card,137151,4.761904762,6857.55,4.2
875-31-8302,Galle,Galle,Normal,Male,Travel Packs & Gear,28014,1,1400.7,29414.7,1/3/2019,1:07:00 PM,Cash,28014,4.761904762,1400.7,9.6
102-06-2002,Kandy,Kandy,Member,Male,Travel Packs & Gear,7575,5,1893.75,39768.75,3/20/2019,5:52:00 PM,Cash,37875,4.761904762,1893.75,6.1
457-94-0464,Galle,Galle,Member,Male,Mobile & Accessories,26361,9,11862.45,249111.45,1/31/2019,8:32:00 PM,Mobile Payment,237249,4.761904762,11862.45,5.6
629-42-4133,Kandy,Kandy,Normal,Male,Ayurvedic & Personal Care,6540,8,2616,54936,2/19/2019,7:24:00 PM,Cash,52320,4.761904762,2616,8.3
534-53-3526,Colombo,Colombo,Normal,Female,Travel Packs & Gear,28428,4,5685.6,119397.6,2/11/2019,4:06:00 PM,Mobile Payment,113712,4.761904762,5685.6,7.8
307-04-2070,Colombo,Colombo,Member,Female,Apparel & Footwear,9186,1,459.3,9645.3,2/5/2019,2:14:00 PM,Credit Card,9186,4.761904762,459.3,4.1
468-99-7231,Kandy,Kandy,Normal,Female,Household Essentials,13203,8,5281.2,110905.2,3/3/2019,5:36:00 PM,Cash,105624,4.761904762,5281.2,8.8
516-77-6464,Kandy,Kandy,Member,Female,Ayurvedic & Personal Care,3048,5,762,16002,2/24/2019,1:08:00 PM,Mobile Payment,15240,4.761904762,762,4.1
404-91-5964,Colombo,Colombo,Normal,Male,Mobile & Accessories,22374,7,7830.9,164448.9,2/4/2019,4:09:00 PM,Credit Card,156618,4.761904762,7830.9,9
886-77-9084,Kandy,Kandy,Normal,Male,Mobile & Accessories,21567,8,8626.8,181162.8,2/19/2019,11:33:00 AM,Mobile Payment,172536,4.761904762,8626.8,5.5
790-38-4466,Kandy,Kandy,Normal,Female,Ayurvedic & Personal Care,3297,5,824.25,17309.25,1/23/2019,10:18:00 AM,Credit Card,16485,4.761904762,824.25,9.3
704-10-4056,Kandy,Kandy,Member,Male,Ayurvedic & Personal Care,18141,3,2721.15,57144.15,1/14/2019,10:55:00 AM,Credit Card,54423,4.761904762,2721.15,5.6
497-37-6538,Colombo,Colombo,Normal,Male,Travel Packs & Gear,17673,7,6185.55,129896.55,1/17/2019,3:15:00 PM,Mobile Payment,123711,4.761904762,6185.55,9.7
651-96-5970,Colombo,Colombo,Normal,Male,Apparel & Footwear,13923,1,696.15,14619.15,3/3/2019,8:06:00 PM,Credit Card,13923,4.761904762,696.15,4
400-80-4065,Kandy,Kandy,Member,Male,Ayurvedic & Personal Care,20565,4,4113,86373,2/15/2019,8:21:00 PM,Credit Card,82260,4.761904762,4113,9.2
744-16-7898,Galle,Galle,Normal,Female,Household Essentials,29211,10,14605.5,306715.5,1/15/2019,1:48:00 PM,Credit Card,292110,4.761904762,14605.5,4.9
263-12-5321,Colombo,Colombo,Member,Male,Mobile & Accessories,27780,7,9723,204183,2/27/2019,12:52:00 PM,Credit Card,194460,4.761904762,9723,9.3
702-72-0487,Colombo,Colombo,Normal,Female,Mobile & Accessories,13983,2,1398.3,29364.3,2/26/2019,12:28:00 PM,Credit Card,27966,4.761904762,1398.3,6.6
605-83-1050,Galle,Galle,Normal,Male,Apparel & Footwear,8154,2,815.4,17123.4,3/15/2019,4:26:00 PM,Mobile Payment,16308,4.761904762,815.4,4.3
443-60-9639,Kandy,Kandy,Member,Female,Household Essentials,18261,1,913.05,19174.05,1/24/2019,1:24:00 PM,Cash,18261,4.761904762,913.05,5.5
864-24-7918,Colombo,Colombo,Member,Female,Travel Packs & Gear,7347,10,3673.5,77143.5,2/22/2019,3:15:00 PM,Cash,73470,4.761904762,3673.5,8.1
359-94-5395,Galle,Galle,Normal,Male,Ayurvedic & Personal Care,27834,1,1391.7,29225.7,3/15/2019,10:50:00 AM,Credit Card,27834,4.761904762,1391.7,9.8
401-09-4232,Kandy,Kandy,Member,Male,Household Essentials,26007,5,6501.75,136536.75,2/11/2019,6:38:00 PM,Mobile Payment,130035,4.761904762,6501.75,9.4
